,time,X,Y,Z,marker,stad,Profit,TP,LP,Sum,TH
4875,01:37.50,-1.0078125,-31.7265625,44.6340026855,Marker 3,Extract per1 start,4,0,240,0,0.0
4876,01:37.52,-1.0,-31.6796875,44.6066894531,Marker 3,Extract per1 start,4,0,240,0,0.0
4877,01:37.54,-0.984375,-31.65625,44.5885925293,Marker 3,Extract per1 start,4,0,240,0,0.0
4878,01:37.56,-0.953125,-31.625,44.5883483887,Marker 3,Extract per1 start,4,0,240,0,0.0
4879,01:37.58,-0.921875,-31.6171875,44.610534668,Marker 3,Extract per1 start,4,0,240,0,0.0
4880,01:37.60,-0.8984375,-31.6328125,44.6517944336,Marker 3,Extract per1 start,4,0,240,0,0.0
4881,01:37.62,-0.890625,-31.671875,44.6793212891,Marker 3,Extract per1 start,4,0,240,0,0.0
4882,01:37.64,-0.9140625,-31.65625,44.656036377,Marker 3,Extract per1 start,4,0,240,0,0.0
4883,01:37.66,-0.9296875,-31.6171875,44.601348877,Marker 3,Extract per1 start,4,0,240,0,0.0
4884,01:37.68,-0.953125,-31.5234375,44.5368041992,Marker 3,Extract per1 start,4,0,240,0,0.0
4885,01:37.70,-0.90625,-31.4296875,44.4900817871,Marker 3,Extract per1 start,4,0,240,0,0.0
4886,01:37.72,-0.8515625,-31.375,44.4708862305,Marker 3,Extract per1 start,4,0,240,0,0.0
4887,01:37.74,-0.7890625,-31.4140625,44.4576721191,Marker 3,Extract per1 start,4,0,240,0,0.0
4888,01:37.76,-0.75,-31.515625,44.4849243164,Marker 3,Extract per1 start,4,0,240,0,0.0
4889,01:37.78,-0.7109375,-31.6875,44.5314941406,Marker 3,Extract per1 start,4,0,240,0,0.0
4890,01:37.80,-0.640625,-31.890625,44.5650634766,Marker 3,Extract per1 start,4,0,240,0,0.0
4891,01:37.82,-0.5390625,-32.09375,44.5974731445,Marker 3,Extract per1 start,4,0,240,0,0.0
4892,01:37.84,-0.4375,-32.2890625,44.6157226562,Marker 3,Extract per1 start,4,0,240,0,0.0
4893,01:37.86,-0.3359375,-32.4453125,44.6166687012,Marker 3,Extract per1 start,4,0,240,0,0.0
4894,01:37.88,-0.2265625,-32.53125,44.6033630371,Marker 3,Extract per1 start,4,0,240,0,0.0
4895,01:37.90,-0.1640625,-32.6015625,44.5955505371,Marker 3,Extract per1 start,4,0,240,0,0.0
4896,01:37.92,-0.1328125,-32.6484375,44.5959472656,Marker 3,Extract per1 start,4,0,240,0,0.0
4897,01:37.94,-0.1484375,-32.703125,44.6004943848,Marker 3,Extract per1 start,4,0,240,0,0.0
4898,01:37.96,-0.1796875,-32.734375,44.6009216309,Marker 3,Extract per1 start,4,0,240,0,0.0
4899,01:37.98,-0.234375,-32.78125,44.5921630859,Marker 3,Extract per1 start,4,0,240,0,0.0
4900,01:38.0,-0.2890625,-32.8203125,44.5977478027,Marker 3,Extract per1 start,4,0,240,0,0.0
4901,01:38.2,-0.359375,-32.875,44.5840759277,Marker 3,Extract per1 start,4,0,240,0,0.0
4902,01:38.4,-0.40625,-32.9375,44.5662231445,Marker 3,Extract per1 start,4,0,240,0,0.0
4903,01:38.6,-0.4375,-32.9921875,44.5440368652,Marker 3,Extract per1 start,4,0,240,0,0.0
4904,01:38.8,-0.4609375,-33.03125,44.5310974121,Marker 3,Extract per1 start,4,0,240,0,0.0
4905,01:38.10,-0.46875,-33.078125,44.5220336914,Marker 3,Extract per1 start,4,0,240,0,0.0
4906,01:38.12,-0.4765625,-33.09375,44.5314941406,Marker 3,Extract per1 start,4,0,240,0,0.0
4907,01:38.14,-0.4609375,-33.109375,44.5317993164,Marker 3,Extract per1 start,4,0,240,0,0.0
4908,01:38.16,-0.4375,-33.1015625,44.5450439453,Marker 3,Extract per1 start,4,0,240,0,0.0
4909,01:38.18,-0.421875,-33.1015625,44.5451660156,Marker 3,Extract per1 start,4,0,240,0,0.0
4910,01:38.20,-0.3984375,-33.1015625,44.5359802246,Marker 3,Extract per1 start,4,0,240,0,0.0
4911,01:38.22,-0.390625,-33.1171875,44.5268249512,Marker 3,Extract per1 start,4,0,240,0,0.0
4912,01:38.24,-0.390625,-33.125,44.5227966309,Marker 3,Extract per1 start,4,0,240,0,0.0
4913,01:38.26,-0.40625,-33.1640625,44.508605957,Marker 3,Extract per1 start,4,0,240,0,0.0
4914,01:38.28,-0.4140625,-33.171875,44.5138549805,Marker 3,Extract per1 start,4,0,240,0,0.0
4915,01:38.30,-0.4296875,-33.1875,44.5137634277,Marker 3,Extract per1 start,4,0,240,0,0.0
4916,01:38.32,-0.4296875,-33.203125,44.5139160156,Marker 3,Extract per1 start,4,0,240,0,0.0
4917,01:38.34,-0.4375,-33.2109375,44.5232543945,Marker 3,Extract per1 start,4,0,240,0,0.0
4918,01:38.36,-0.4296875,-33.203125,44.5194396973,Marker 3,Extract per1 start,4,0,240,0,0.0
4919,01:38.38,-0.421875,-33.1953125,44.5091247559,Marker 3,Extract per1 start,4,0,240,0,0.0
4920,01:38.40,-0.390625,-33.1875,44.4959716797,Marker 3,Extract per1 start,4,0,240,0,0.0
4921,01:38.42,-0.375,-33.1953125,44.4816894531,Marker 3,Extract per1 start,4,0,240,0,0.0
4922,01:38.44,-0.34375,-33.21875,44.4774475098,Marker 3,Extract per1 start,4,0,240,0,0.0
4923,01:38.46,-0.328125,-33.2734375,44.4956665039,Marker 3,Extract per1 start,4,0,240,0,0.0
4924,01:38.48,-0.2890625,-33.3515625,44.5229797363,Marker 3,Extract per1 start,4,0,240,0,0.0
4925,01:38.50,-0.2578125,-33.4140625,44.5554199219,Marker 3,Extract per1 start,4,0,240,0,0.0
4926,01:38.52,-0.234375,-33.4765625,44.5695800781,Marker 3,Extract per1 start,4,0,240,0,0.0
4927,01:38.54,-0.234375,-33.5,44.5654602051,Marker 3,Extract per1 start,4,0,240,0,0.0
4928,01:38.56,-0.2421875,-33.5,44.5564575195,Marker 3,Extract per1 start,4,0,240,0,0.0
4929,01:38.58,-0.296875,-33.4765625,44.5424194336,Marker 3,Extract per1 start,4,0,240,0,0.0
4930,01:38.60,-0.34375,-33.4296875,44.5285644531,Marker 3,Extract per1 start,4,0,240,0,0.0
4931,01:38.62,-0.390625,-33.390625,44.5246276855,Marker 3,Extract per1 start,4,0,240,0,0.0
4932,01:38.64,-0.4375,-33.390625,44.5431518555,Marker 3,Extract per1 start,4,0,240,0,0.0
4933,01:38.66,-0.453125,-33.4140625,44.5796813965,Marker 3,Extract per1 start,4,0,240,0,0.0
4934,01:38.68,-0.4609375,-33.4453125,44.570526123,Marker 3,Extract per1 start,4,0,240,0,0.0
4935,01:38.70,-0.484375,-33.453125,44.5481262207,Marker 3,Extract per1 start,4,0,240,0,0.0
4936,01:38.72,-0.4921875,-33.484375,44.5205993652,Marker 3,Extract per1 start,4,0,240,0,0.0
4937,01:38.74,-0.5078125,-33.4765625,44.502166748,Marker 3,Extract per1 start,4,0,240,0,0.0
4938,01:38.76,-0.53125,-33.4453125,44.4929199219,Marker 3,Extract per1 start,4,0,240,0,0.0
4939,01:38.78,-0.5625,-33.390625,44.4973449707,Marker 3,Extract per1 start,4,0,240,0,0.0
4940,01:38.80,-0.578125,-33.296875,44.5198364258,Marker 3,Extract per1 start,4,0,240,0,0.0
4941,01:38.82,-0.6015625,-33.2421875,44.5332641602,Marker 3,Extract per1 start,4,0,240,0,0.0
4942,01:38.84,-0.6171875,-33.2109375,44.5424804688,Marker 3,Extract per1 start,4,0,240,0,0.0
4943,01:38.86,-0.640625,-33.1875,44.5476074219,Marker 3,Extract per1 start,4,0,240,0,0.0
4944,01:38.88,-0.640625,-33.234375,44.547454834,Marker 3,Extract per1 start,4,0,240,0,0.0
4945,01:38.90,-0.6171875,-33.296875,44.5473022461,Marker 3,Extract per1 start,4,0,240,0,0.0
4946,01:38.92,-0.59375,-33.390625,44.5339355469,Marker 3,Extract per1 start,4,0,240,0,0.0
4947,01:38.94,-0.546875,-33.4296875,44.5114746094,Marker 3,Extract per1 start,4,0,240,0,0.0
4948,01:38.96,-0.5078125,-33.4609375,44.4979553223,Marker 3,Extract per1 start,4,0,240,0,0.0
4949,01:38.98,-0.4609375,-33.46875,44.5061950684,Marker 3,Extract per1 start,4,0,240,0,0.0
4950,01:39.0,-0.40625,-33.4609375,44.5283203125,Marker 3,Extract per1 start,4,0,240,0,0.0
4951,01:39.2,-0.3671875,-33.40625,44.5513916016,Marker 3,Extract per1 start,4,0,240,0,0.0
4952,01:39.4,-0.3125,-33.3828125,44.5462341309,Marker 3,Extract per1 start,4,0,240,0,0.0
4953,01:39.6,-0.265625,-33.3359375,44.5316162109,Marker 3,Extract per1 start,4,0,240,0,0.0
4954,01:39.8,-0.234375,-33.2890625,44.5190734863,Marker 3,Extract per1 start,4,0,240,0,0.0
4955,01:39.10,-0.21875,-33.25,44.5089416504,Marker 3,Extract per1 start,4,0,240,0,0.0
4956,01:39.12,-0.2421875,-33.2265625,44.5040283203,Marker 3,Extract per1 start,4,0,240,0,0.0
4957,01:39.14,-0.265625,-33.1796875,44.512878418,Marker 3,Extract per1 start,4,0,240,0,0.0
4958,01:39.16,-0.3125,-33.09375,44.5311279297,Marker 3,Extract per1 start,4,0,240,0,0.0
4959,01:39.18,-0.3515625,-33.0390625,44.526184082,Marker 3,Extract per1 start,4,0,240,0,0.0
4960,01:39.20,-0.4140625,-32.9765625,44.5354003906,Marker 3,Extract per1 start,4,0,240,0,0.0
4961,01:39.22,-0.4765625,-32.921875,44.5256347656,Marker 3,Extract per1 start,4,0,240,0,0.0
4962,01:39.24,-0.5625,-32.8828125,44.5217895508,Marker 3,Extract per1 start,4,0,240,0,0.0
4963,01:39.26,-0.6171875,-32.859375,44.4943237305,Marker 3,Extract per1 start,4,0,240,0,0.0
4964,01:39.28,-0.6640625,-32.8671875,44.4803466797,Marker 3,Extract per1 start,4,0,240,0,0.0
4965,01:39.30,-0.6796875,-32.90625,44.4763793945,Marker 3,Extract per1 start,4,0,240,0,0.0
4966,01:39.32,-0.6953125,-32.96875,44.4906921387,Marker 3,Extract per1 start,4,0,240,0,0.0
4967,01:39.34,-0.6640625,-33.0078125,44.5048828125,Marker 3,Extract per1 start,4,0,240,0,0.0
4968,01:39.36,-0.625,-33.046875,44.5139160156,Marker 3,Extract per1 start,4,0,240,0,0.0
4969,01:39.38,-0.5390625,-33.0625,44.4997253418,Marker 3,Extract per1 start,4,0,240,0,0.0
4970,01:39.40,-0.421875,-33.0703125,44.5126037598,Marker 3,Extract per1 start,4,0,240,0,0.0
4971,01:39.42,-0.2109375,-33.1015625,44.526184082,Marker 3,Extract per1 start,4,0,240,0,0.0
4972,01:39.44,0.0078125,-33.15625,44.5343017578,Marker 3,Extract per1 start,4,0,240,0,0.0
4973,01:39.46,0.25,-33.1875,44.515045166,Marker 3,Extract per1 start,4,0,240,0,0.0
4974,01:39.48,0.4453125,-33.2109375,44.4828186035,Marker 3,Extract per1 start,4,0,240,0,0.0
4975,01:39.50,0.5625,-33.2109375,44.4592285156,Marker 3,Extract per1 start,4,0,240,0,0.0
4976,01:39.52,0.5703125,-33.171875,44.453918457,Marker 3,Extract per1 start,4,0,240,0,0.0
4977,01:39.54,0.4765625,-33.1328125,44.4683837891,Marker 3,Extract per1 start,4,0,240,0,0.0
4978,01:39.56,0.296875,-33.1171875,44.5056152344,Marker 3,Extract per1 start,4,0,240,0,0.0
4979,01:39.58,0.046875,-33.125,44.5583190918,Marker 3,Extract per1 start,4,0,240,0,0.0
4980,01:39.60,-0.296875,-33.140625,44.6195983887,Marker 3,Extract per1 start,4,0,240,0,0.0
4981,01:39.62,-0.6796875,-33.1171875,44.6444091797,Marker 3,Extract per1 start,4,0,240,0,0.0
4982,01:39.64,-1.0390625,-33.0234375,44.6224975586,Marker 3,Extract per1 start,4,0,240,0,0.0
4983,01:39.66,-1.328125,-32.8671875,44.5596923828,Marker 3,Extract per1 start,4,0,240,0,0.0
4984,01:39.68,-1.546875,-32.703125,44.486541748,Marker 3,Extract per1 start,4,0,240,0,0.0
4985,01:39.70,-1.7109375,-32.5546875,44.4213562012,Marker 3,Extract per1 start,4,0,240,0,0.0
4986,01:39.72,-1.8125,-32.421875,44.4213867188,Marker 3,Extract per1 start,4,0,240,0,0.0
4987,01:39.74,-1.84375,-32.4140625,44.440032959,Marker 3,Extract per1 start,4,0,240,0,0.0
4988,01:39.76,-1.8046875,-32.5,44.4856262207,Marker 3,Extract per1 start,4,0,240,0,0.0
4989,01:39.78,-1.6953125,-32.6796875,44.500213623,Marker 3,Extract per1 start,4,0,240,0,0.0
4990,01:39.80,-1.5,-32.8984375,44.503692627,Marker 3,Extract per1 start,4,0,240,0,0.0
4991,01:39.82,-1.25,-33.1484375,44.4955749512,Marker 3,Extract per1 start,4,0,240,0,0.0
4992,01:39.84,-0.953125,-33.359375,44.4905395508,Marker 3,Extract per1 start,4,0,240,0,0.0
4993,01:39.86,-0.6171875,-33.5078125,44.4844970703,Marker 3,Extract per1 start,4,0,240,0,0.0
4994,01:39.88,-0.2578125,-33.5703125,44.509979248,Marker 3,Extract per1 start,4,0,240,0,0.0
4995,01:39.90,0.078125,-33.5703125,44.5558166504,Marker 3,Extract per1 start,4,0,240,0,0.0
4996,01:39.92,0.3671875,-33.5,44.5863952637,Marker 3,Extract per1 start,4,0,240,0,0.0
4997,01:39.94,0.6171875,-33.4140625,44.6030273438,Marker 3,Extract per1 start,4,0,240,0,0.0
4998,01:39.96,0.8125,-33.3125,44.5778503418,Marker 3,Extract per1 start,4,0,240,0,0.0
4999,01:39.98,0.9375,-33.2265625,44.5305480957,Marker 3,Extract per1 start,4,0,240,0,0.0
5000,01:40.0,0.9765625,-33.1484375,44.4619750977,Marker 3,Extract per1 start,4,0,240,0,0.0
5001,01:40.2,0.9609375,-33.109375,44.4151000977,Marker 3,Extract per1 start,4,0,240,0,0.0
5002,01:40.4,0.9609375,-33.1171875,44.3742980957,Marker 3,Extract per1 start,4,0,240,0,0.0
5003,01:40.6,0.984375,-33.140625,44.3793640137,Marker 3,Extract per1 start,4,0,240,0,0.0
5004,01:40.8,1.046875,-33.1796875,44.3974304199,Marker 3,Extract per1 start,4,0,240,0,0.0
5005,01:40.10,1.15625,-33.25,44.4289855957,Marker 3,Extract per1 start,4,0,240,0,0.0
5006,01:40.12,1.3046875,-33.328125,44.4752502441,Marker 3,Extract per1 start,4,0,240,0,0.0
5007,01:40.14,1.4765625,-33.4375,44.498260498,Marker 3,Extract per1 start,4,0,240,0,0.0
5008,01:40.16,1.6484375,-33.5390625,44.5110778809,Marker 3,Extract per1 start,4,0,240,0,0.0
5009,01:40.18,1.78125,-33.625,44.5115966797,Marker 3,Extract per1 start,4,0,240,0,0.0
5010,01:40.20,1.8671875,-33.6796875,44.5115356445,Marker 3,Extract per1 start,4,0,240,0,0.0
5011,01:40.22,1.8828125,-33.6953125,44.511505127,Marker 3,Extract per1 start,4,0,240,0,0.0
5012,01:40.24,1.8515625,-33.671875,44.5075073242,Marker 3,Extract per1 start,4,0,240,0,0.0
5013,01:40.26,1.765625,-33.625,44.5117797852,Marker 3,Extract per1 start,4,0,240,0,0.0
5014,01:40.28,1.640625,-33.5703125,44.5070800781,Marker 3,Extract per1 start,4,0,240,0,0.0
5015,01:40.30,1.5,-33.515625,44.4983215332,Marker 3,Extract per1 start,4,0,240,0,0.0
5016,01:40.32,1.3828125,-33.4921875,44.4813232422,Marker 3,Extract per1 start,4,0,240,0,0.0
5017,01:40.34,1.2734375,-33.4921875,44.4767456055,Marker 3,Extract per1 start,4,0,240,0,0.0
5018,01:40.36,1.203125,-33.53125,44.472076416,Marker 3,Extract per1 start,4,0,240,0,0.0
5019,01:40.38,1.15625,-33.5703125,44.4822387695,Marker 3,Extract per1 start,4,0,240,0,0.0
5020,01:40.40,1.125,-33.6171875,44.5006713867,Marker 3,Extract per1 start,4,0,240,0,0.0
5021,01:40.42,1.109375,-33.6484375,44.5192260742,Marker 3,Extract per1 start,4,0,240,0,0.0
5022,01:40.44,1.1328125,-33.65625,44.5322875977,Marker 3,Extract per1 start,4,0,240,0,0.0
5023,01:40.46,1.15625,-33.640625,44.5230407715,Marker 3,Extract per1 start,4,0,240,0,0.0
5024,01:40.48,1.2109375,-33.59375,44.5135803223,Marker 3,Extract per1 start,4,0,240,0,0.0
5025,01:40.50,1.265625,-33.53125,44.5041503906,Marker 3,Extract per1 start,4,0,240,0,0.0
5026,01:40.52,1.328125,-33.4921875,44.4765625,Marker 3,Extract per1 start,4,0,240,0,0.0
5027,01:40.54,1.359375,-33.4375,44.4663391113,Marker 3,Extract per1 start,4,0,240,0,0.0
5028,01:40.56,1.40625,-33.40625,44.4521484375,Marker 3,Extract per1 start,4,0,240,0,0.0
5029,01:40.58,1.4375,-33.3671875,44.4530639648,Marker 3,Extract per1 start,4,0,240,0,0.0
5030,01:40.60,1.4296875,-33.3515625,44.4482421875,Marker 3,Extract per1 start,4,0,240,0,0.0
5031,01:40.62,1.40625,-33.3671875,44.4534301758,Marker 3,Extract per1 start,4,0,240,0,0.0
5032,01:40.64,1.3203125,-33.4140625,44.4719238281,Marker 3,Extract per1 start,4,0,240,0,0.0
5033,01:40.66,1.203125,-33.4765625,44.4957885742,Marker 3,Extract per1 start,4,0,240,0,0.0
5034,01:40.68,1.078125,-33.5703125,44.5194702148,Marker 3,Extract per1 start,4,0,240,0,0.0
5035,01:40.70,0.921875,-33.640625,44.5391845703,Marker 3,Extract per1 start,4,0,240,0,0.0
5036,01:40.72,0.78125,-33.703125,44.548828125,Marker 3,Extract per1 start,4,0,240,0,0.0
5037,01:40.74,0.6640625,-33.7578125,44.5584411621,Marker 3,Extract per1 start,4,0,240,0,0.0
5038,01:40.76,0.5625,-33.7734375,44.581237793,Marker 3,Extract per1 start,4,0,240,0,0.0
5039,01:40.78,0.4921875,-33.78125,44.5967407227,Marker 3,Extract per1 start,4,0,240,0,0.0
5040,01:40.80,0.4375,-33.765625,44.5921325684,Marker 3,Extract per1 start,4,0,240,0,0.0
5041,01:40.82,0.3984375,-33.7265625,44.5932006836,Marker 3,Extract per1 start,4,0,240,0,0.0
5042,01:40.84,0.390625,-33.71875,44.6105651855,Marker 3,Extract per1 start,4,0,240,0,0.0
5043,01:40.86,0.4140625,-33.6796875,44.6114196777,Marker 3,Extract per1 start,4,0,240,0,0.0
5044,01:40.88,0.453125,-33.6328125,44.5735778809,Marker 3,Extract per1 start,4,0,240,0,0.0
5045,01:40.90,0.484375,-33.5859375,44.5227661133,Marker 3,Extract per1 start,4,0,240,0,0.0
5046,01:40.92,0.5234375,-33.5546875,44.4951171875,Marker 3,Extract per1 start,4,0,240,0,0.0
5047,01:40.94,0.5703125,-33.53125,44.4706115723,Marker 3,Extract per1 start,4,0,240,0,0.0
5048,01:40.96,0.6015625,-33.5,44.4612731934,Marker 3,Extract per1 start,4,0,240,0,0.0
5049,01:40.98,0.6015625,-33.453125,44.4797363281,Marker 3,Extract per1 start,4,0,240,0,0.0
5050,01:41.0,0.59375,-33.4140625,44.4928894043,Marker 3,Extract per1 start,4,0,240,0,0.0
5051,01:41.2,0.546875,-33.359375,44.5347900391,Marker 3,Extract per1 start,4,0,240,0,0.0
5052,01:41.4,0.5,-33.3671875,44.5532836914,Marker 3,Extract per1 start,4,0,240,0,0.0
5053,01:41.6,0.453125,-33.3671875,44.5534057617,Marker 3,Extract per1 start,4,0,240,0,0.0
5054,01:41.8,0.390625,-33.3984375,44.5271606445,Marker 3,Extract per1 start,4,0,240,0,0.0
5055,01:41.10,0.3515625,-33.453125,44.5037536621,Marker 3,Extract per1 start,4,0,240,0,0.0
5056,01:41.12,0.3046875,-33.5078125,44.4724121094,Marker 3,Extract per1 start,4,0,240,0,0.0
5057,01:41.14,0.28125,-33.5234375,44.4552307129,Marker 3,Extract per1 start,4,0,240,0,0.0
5058,01:41.16,0.2578125,-33.5390625,44.4541625977,Marker 3,Extract per1 start,4,0,240,0,0.0
5059,01:41.18,0.28125,-33.5234375,44.4633178711,Marker 3,Extract per1 start,4,0,240,0,0.0
5060,01:41.20,0.28125,-33.5078125,44.4635009766,Marker 3,Extract per1 start,4,0,240,0,0.0
5061,01:41.22,0.2890625,-33.4765625,44.4726257324,Marker 3,Extract per1 start,4,0,240,0,0.0
5062,01:41.24,0.2890625,-33.4921875,44.4724731445,Marker 3,Extract per1 start,4,0,240,0,0.0
5063,01:41.26,0.296875,-33.5,44.4590454102,Marker 3,Extract per1 start,4,0,240,0,0.0
5064,01:41.28,0.2890625,-33.5390625,44.4541931152,Marker 3,Extract per1 start,4,0,240,0,0.0
5065,01:41.30,0.265625,-33.578125,44.4592895508,Marker 3,Extract per1 start,4,0,240,0,0.0
5066,01:41.32,0.2109375,-33.59375,44.4825134277,Marker 3,Extract per1 start,4,0,240,0,0.0
5067,01:41.34,0.1640625,-33.625,44.5012512207,Marker 3,Extract per1 start,4,0,240,0,0.0
5068,01:41.36,0.109375,-33.625,44.5197143555,Marker 3,Extract per1 start,4,0,240,0,0.0
5069,01:41.38,0.0859375,-33.625,44.529083252,Marker 3,Extract per1 start,4,0,240,0,0.0
5070,01:41.40,0.0625,-33.625,44.5386657715,Marker 3,Extract per1 start,4,0,240,0,0.0
5071,01:41.42,0.03125,-33.6328125,44.5244750977,Marker 3,Extract per1 start,4,0,240,0,0.0
5072,01:41.44,0.0078125,-33.6328125,44.5072631836,Marker 3,Extract per1 start,4,0,240,0,0.0
5073,01:41.46,0.0,-33.6328125,44.4980163574,Marker 3,Extract per1 start,4,0,240,0,0.0
5074,01:41.48,0.0078125,-33.671875,44.4928283691,Marker 3,Extract per1 start,4,0,240,0,0.0
5075,01:41.50,0.0234375,-33.671875,44.4928588867,Marker 3,Extract per1 start,4,0,240,0,0.0
5076,01:41.52,0.0390625,-33.640625,44.5067138672,Marker 3,Extract per1 start,4,0,240,0,0.0
5077,01:41.54,0.0703125,-33.609375,44.4923400879,Marker 3,Extract per1 start,4,0,240,0,0.0
5078,01:41.56,0.078125,-33.5625,44.487121582,Marker 3,Extract per1 start,4,0,240,0,0.0
5079,01:41.58,0.09375,-33.53125,44.4688720703,Marker 3,Extract per1 start,4,0,240,0,0.0
5080,01:41.60,0.078125,-33.5,44.4690551758,Marker 3,Extract per1 start,4,0,240,0,0.0
5081,01:41.62,0.0703125,-33.484375,44.4600219727,Marker 3,Extract per1 start,4,0,240,0,0.0
5082,01:41.64,0.0546875,-33.46875,44.4601135254,Marker 3,Extract per1 start,4,0,240,0,0.0
5083,01:41.66,0.0390625,-33.453125,44.4785461426,Marker 3,Extract per1 start,4,0,240,0,0.0
5084,01:41.68,0.0234375,-33.4609375,44.501159668,Marker 3,Extract per1 start,4,0,240,0,0.0
5085,01:41.70,0.015625,-33.484375,44.520324707,Marker 3,Extract per1 start,4,0,240,0,0.0
5086,01:41.72,0.015625,-33.5078125,44.5424804688,Marker 3,Extract per1 start,4,0,240,0,0.0
5087,01:41.74,0.03125,-33.546875,44.5523681641,Marker 3,Extract per1 start,4,0,240,0,0.0
5088,01:41.76,0.0390625,-33.546875,44.5469665527,Marker 3,Extract per1 start,4,0,240,0,0.0
5089,01:41.78,0.0390625,-33.53125,44.5285644531,Marker 3,Extract per1 start,4,0,240,0,0.0
5090,01:41.80,0.03125,-33.46875,44.505065918,Marker 3,Extract per1 start,4,0,240,0,0.0
5091,01:41.82,0.0234375,-33.390625,44.4820556641,Marker 3,Extract per1 start,4,0,240,0,0.0
5092,01:41.84,0.0234375,-33.2890625,44.4902038574,Marker 3,Extract per1 start,4,0,240,0,0.0
5093,01:41.86,0.03125,-33.2109375,44.5136108398,Marker 3,Extract per1 start,4,0,240,0,0.0
5094,01:41.88,0.0546875,-33.1640625,44.5267944336,Marker 3,Extract per1 start,4,0,240,0,0.0
5095,01:41.90,0.0703125,-33.1796875,44.5227355957,Marker 3,Extract per1 start,4,0,240,0,0.0
5096,01:41.92,0.1171875,-33.1953125,44.5263366699,Marker 3,Extract per1 start,4,0,240,0,0.0
5097,01:41.94,0.1796875,-33.2734375,44.4854431152,Marker 3,Extract per1 start,4,0,240,0,0.0
5098,01:41.96,0.2578125,-33.3203125,44.4576416016,Marker 3,Extract per1 start,4,0,240,0,0.0
5099,01:41.98,0.3359375,-33.375,44.4530334473,Marker 3,Extract per1 start,4,0,240,0,0.0
5100,01:42.0,0.4453125,-33.4375,44.494354248,Marker 3,Extract per1 start,4,0,240,0,0.0
5101,01:42.2,0.5390625,-33.5078125,44.5489807129,Marker 3,Extract per1 start,4,0,240,0,0.0
5102,01:42.4,0.6171875,-33.53125,44.5762023926,Marker 3,Extract per1 start,4,0,240,0,0.0
5103,01:42.6,0.6328125,-33.5390625,44.5537109375,Marker 3,Extract per1 start,4,0,240,0,0.0
5104,01:42.8,0.6328125,-33.53125,44.5108947754,Marker 3,Extract per1 start,4,0,240,0,0.0
5105,01:42.10,0.5859375,-33.5,44.4652404785,Marker 3,Extract per1 start,4,0,240,0,0.0
5106,01:42.12,0.5390625,-33.4140625,44.4287414551,Marker 3,Extract per1 start,4,0,240,0,0.0
5107,01:42.14,0.4609375,-33.3046875,44.4473571777,Marker 3,Extract per1 start,4,0,240,0,0.0
5108,01:42.16,0.3984375,-33.2109375,44.4791564941,Marker 3,Extract per1 start,4,0,240,0,0.0
5109,01:42.18,0.3359375,-33.1328125,44.5301513672,Marker 3,Extract per1 start,4,0,240,0,0.0
5110,01:42.20,0.28125,-33.0859375,44.5578308105,Marker 3,Extract per1 start,4,0,240,0,0.0
5111,01:42.22,0.2578125,-33.1015625,44.5628662109,Marker 3,Extract per1 start,4,0,240,0,0.0
5112,01:42.24,0.2421875,-33.140625,44.5447387695,Marker 3,Extract per1 start,4,0,240,0,0.0
5113,01:42.26,0.2265625,-33.21875,44.5221862793,Marker 3,Extract per1 start,4,0,240,0,0.0
5114,01:42.28,0.2265625,-33.2890625,44.4994506836,Marker 3,Extract per1 start,4,0,240,0,0.0
5115,01:42.30,0.21875,-33.359375,44.4852600098,Marker 3,Extract per1 start,4,0,240,0,0.0
5116,01:42.32,0.2421875,-33.3828125,44.5074157715,Marker 3,Extract per1 start,4,0,240,0,0.0
5117,01:42.34,0.28125,-33.3828125,44.5491027832,Marker 3,Extract per1 start,4,0,240,0,0.0
5118,01:42.36,0.3203125,-33.359375,44.5806274414,Marker 3,Extract per1 start,4,0,240,0,0.0
5119,01:42.38,0.3515625,-33.3203125,44.6089477539,Marker 3,Extract per1 start,4,0,240,0,0.0
5120,01:42.40,0.40625,-33.296875,44.5988769531,Marker 3,Extract per1 start,4,0,240,0,0.0
5121,01:42.42,0.4453125,-33.28125,44.5570678711,Marker 3,Extract per1 start,4,0,240,0,0.0
5122,01:42.44,0.453125,-33.2421875,44.5252075195,Marker 3,Extract per1 start,4,0,240,0,0.0
5123,01:42.46,0.4453125,-33.21875,44.506072998,Marker 3,Extract per1 start,4,0,240,0,0.0
5124,01:42.48,0.421875,-33.1875,44.507232666,Marker 3,Extract per1 start,4,0,240,0,0.0
5125,01:42.50,0.375,-33.1484375,44.5207519531,Marker 3,Extract per1 start,4,0,240,0,0.0
5126,01:42.52,0.3125,-33.109375,44.5349731445,Marker 3,Extract per1 start,4,0,240,0,0.0
5127,01:42.54,0.2578125,-33.09375,44.5585021973,Marker 3,Extract per1 start,4,0,240,0,0.0
5128,01:42.56,0.1953125,-33.125,44.5620727539,Marker 3,Extract per1 start,4,0,240,0,0.0
5129,01:42.58,0.15625,-33.1640625,44.5629577637,Marker 3,Extract per1 start,4,0,240,0,0.0
5130,01:42.60,0.1484375,-33.203125,44.5575561523,Marker 3,Extract per1 start,4,0,240,0,0.0
5131,01:42.62,0.1640625,-33.21875,44.5575866699,Marker 3,Extract per1 start,4,0,240,0,0.0
