,time,X,Y,Z,stad,Profit,TP,LP,Sum,TH
62,00:01.24,-28.96875,-83.0859375,-62.5047912598,梦,0,0,0,0,0.0
63,00:01.26,-28.9765625,-83.1640625,-62.4886474609,梦,0,0,0,0,0.0
64,00:01.28,-28.984375,-83.2421875,-62.4722900391,梦,0,0,0,0,0.0
65,00:01.30,-28.9765625,-83.2890625,-62.481262207,梦,0,0,0,0,0.0
66,00:01.32,-28.9609375,-83.3125,-62.498840332,梦,0,0,0,0,0.0
67,00:01.34,-28.9609375,-83.34375,-62.4947509766,梦,0,0,0,0,0.0
68,00:01.36,-28.96875,-83.3515625,-62.4904174805,梦,0,0,0,0,0.0
69,00:01.38,-28.953125,-83.3359375,-62.4856872559,梦,0,0,0,0,0.0
70,00:01.40,-28.921875,-83.3125,-62.4809875488,梦,0,0,0,0,0.0
71,00:01.42,-28.828125,-83.28125,-62.4635620117,梦,0,0,0,0,0.0
72,00:01.44,-28.703125,-83.2421875,-62.436920166,梦,0,0,0,0,0.0
73,00:01.46,-28.578125,-83.2421875,-62.3896179199,梦,0,0,0,0,0.0
74,00:01.48,-28.5,-83.265625,-62.3553771973,梦,0,0,0,0,0.0
75,00:01.50,-28.4453125,-83.328125,-62.3473510742,梦,0,0,0,0,0.0
76,00:01.52,-28.4609375,-83.4375,-62.3612365723,梦,0,0,0,0,0.0
77,00:01.54,-28.53125,-83.609375,-62.3969421387,梦,0,0,0,0,0.0
78,00:01.56,-28.6640625,-83.8046875,-62.4289855957,梦,0,0,0,0,0.0
79,00:01.58,-28.9140625,-84.0625,-62.4317321777,梦,0,0,0,0,0.0
80,00:01.60,-29.234375,-84.2890625,-62.4515686035,梦,0,0,0,0,0.0
81,00:01.62,-29.6171875,-84.40625,-62.5175476074,梦,0,0,0,0,0.0
82,00:01.64,-29.984375,-84.359375,-62.6337280273,梦,0,0,0,0,0.0
83,00:01.66,-30.2578125,-84.1328125,-62.7484741211,梦,0,0,0,0,0.0
84,00:01.68,-30.375,-83.71875,-62.8224182129,梦,0,0,0,0,0.0
85,00:01.70,-30.359375,-83.203125,-62.7881469727,梦,0,0,0,0,0.0
86,00:01.72,-30.2578125,-82.6171875,-62.6667175293,梦,0,0,0,0,0.0
87,00:01.74,-30.140625,-82.03125,-62.493560791,梦,0,0,0,0,0.0
88,00:01.76,-30.015625,-81.4609375,-62.3593444824,梦,0,0,0,0,0.0
89,00:01.78,-29.90625,-80.9296875,-62.311706543,梦,0,0,0,0,0.0
90,00:01.80,-29.8046875,-80.5390625,-62.3129882812,梦,0,0,0,0,0.0
91,00:01.82,-29.6796875,-80.3515625,-62.3207397461,梦,0,0,0,0,0.0
92,00:01.84,-29.484375,-80.3828125,-62.3305053711,梦,0,0,0,0,0.0
93,00:01.86,-29.140625,-80.59375,-62.3466186523,梦,0,0,0,0,0.0
94,00:01.88,-28.7265625,-80.90625,-62.3882446289,梦,0,0,0,0,0.0
95,00:01.90,-28.2890625,-81.3046875,-62.4344787598,梦,0,0,0,0,0.0
96,00:01.92,-27.921875,-81.734375,-62.4804077148,梦,0,0,0,0,0.0
97,00:01.94,-27.6640625,-82.2109375,-62.5005493164,梦,0,0,0,0,0.0
98,00:01.96,-27.53125,-82.6796875,-62.5243835449,梦,0,0,0,0,0.0
99,00:01.98,-27.4921875,-83.1015625,-62.5735168457,梦,0,0,0,0,0.0
100,00:02.0,-27.5,-83.453125,-62.6308898926,梦,0,0,0,0,0.0
101,00:02.2,-27.5234375,-83.7265625,-62.6709899902,梦,0,0,0,0,0.0
102,00:02.4,-27.5546875,-83.8984375,-62.6765441895,梦,0,0,0,0,0.0
103,00:02.6,-27.5859375,-84.0,-62.6476745605,梦,0,0,0,0,0.0
104,00:02.8,-27.6640625,-84.0234375,-62.5970153809,梦,0,0,0,0,0.0
105,00:02.10,-27.78125,-83.9765625,-62.5454101562,梦,0,0,0,0,0.0
106,00:02.12,-27.953125,-83.8984375,-62.4847412109,梦,0,0,0,0,0.0
107,00:02.14,-28.1171875,-83.8203125,-62.4412231445,梦,0,0,0,0,0.0
108,00:02.16,-28.2734375,-83.734375,-62.4272766113,梦,0,0,0,0,0.0
109,00:02.18,-28.3984375,-83.671875,-62.4391784668,梦,0,0,0,0,0.0
110,00:02.20,-28.5,-83.6171875,-62.4814147949,梦,0,0,0,0,0.0
111,00:02.22,-28.59375,-83.5546875,-62.5370483398,梦,0,0,0,0,0.0
112,00:02.24,-28.6953125,-83.5078125,-62.5798034668,梦,0,0,0,0,0.0
113,00:02.26,-28.828125,-83.4453125,-62.5882568359,梦,0,0,0,0,0.0
114,00:02.28,-28.9140625,-83.3671875,-62.5878601074,梦,0,0,0,0,0.0
115,00:02.30,-28.984375,-83.265625,-62.5661621094,梦,0,0,0,0,0.0
116,00:02.32,-28.9921875,-83.140625,-62.5353393555,梦,0,0,0,0,0.0
117,00:02.34,-28.9375,-83.015625,-62.5003051758,梦,0,0,0,0,0.0
118,00:02.36,-28.8359375,-82.890625,-62.4691772461,梦,0,0,0,0,0.0
119,00:02.38,-28.71875,-82.765625,-62.4599304199,梦,0,0,0,0,0.0
120,00:02.40,-28.5859375,-82.6640625,-62.4679870605,梦,0,0,0,0,0.0
121,00:02.42,-28.4609375,-82.5703125,-62.4934082031,梦,0,0,0,0,0.0
122,00:02.44,-28.3515625,-82.5078125,-62.5061340332,梦,0,0,0,0,0.0
123,00:02.46,-28.265625,-82.4921875,-62.5107116699,梦,0,0,0,0,0.0
124,00:02.48,-28.1953125,-82.515625,-62.4937438965,梦,0,0,0,0,0.0
125,00:02.50,-28.171875,-82.5546875,-62.4768676758,梦,0,0,0,0,0.0
126,00:02.52,-28.171875,-82.6015625,-62.4642333984,梦,0,0,0,0,0.0
127,00:02.54,-28.1953125,-82.6640625,-62.4641723633,梦,0,0,0,0,0.0
128,00:02.56,-28.25,-82.765625,-62.4602661133,梦,0,0,0,0,0.0
129,00:02.58,-28.3359375,-82.8671875,-62.4820556641,梦,0,0,0,0,0.0
130,00:02.60,-28.4375,-82.9921875,-62.5128479004,梦,0,0,0,0,0.0
131,00:02.62,-28.546875,-83.109375,-62.5566101074,梦,0,0,0,0,0.0
132,00:02.64,-28.65625,-83.2265625,-62.5874023438,梦,0,0,0,0,0.0
133,00:02.66,-28.765625,-83.3203125,-62.6097412109,梦,0,0,0,0,0.0
134,00:02.68,-28.859375,-83.375,-62.606048584,梦,0,0,0,0,0.0
135,00:02.70,-28.9375,-83.375,-62.6023254395,梦,0,0,0,0,0.0
136,00:02.72,-28.984375,-83.3203125,-62.5934143066,梦,0,0,0,0,0.0
137,00:02.74,-29.0078125,-83.2265625,-62.5715332031,梦,0,0,0,0,0.0
138,00:02.76,-28.9921875,-83.1015625,-62.5493774414,梦,0,0,0,0,0.0
139,00:02.78,-28.9453125,-82.9375,-62.5352172852,梦,0,0,0,0,0.0
140,00:02.80,-28.8671875,-82.7578125,-62.5255126953,梦,0,0,0,0,0.0
141,00:02.82,-28.7734375,-82.578125,-62.5111999512,梦,0,0,0,0,0.0
142,00:02.84,-28.6640625,-82.421875,-62.4928894043,梦,0,0,0,0,0.0
143,00:02.86,-28.5546875,-82.2734375,-62.4831542969,梦,0,0,0,0,0.0
144,00:02.88,-28.453125,-82.1640625,-62.4613647461,梦,0,0,0,0,0.0
145,00:02.90,-28.359375,-82.078125,-62.4521484375,梦,0,0,0,0,0.0
146,00:02.92,-28.25,-82.0078125,-62.4689025879,梦,0,0,0,0,0.0
147,00:02.94,-28.140625,-81.953125,-62.5157470703,梦,0,0,0,0,0.0
148,00:02.96,-28.046875,-81.9296875,-62.549987793,梦,0,0,0,0,0.0
149,00:02.98,-28.0,-81.9609375,-62.5373535156,梦,0,0,0,0,0.0
150,00:03.0,-27.984375,-82.015625,-62.4952392578,梦,0,0,0,0,0.0
151,00:03.2,-28.0,-82.0546875,-62.4616699219,梦,0,0,0,0,0.0
152,00:03.4,-28.0234375,-82.0625,-62.4410705566,梦,0,0,0,0,0.0
153,00:03.6,-28.0546875,-82.0625,-62.441192627,梦,0,0,0,0,0.0
154,00:03.8,-28.0859375,-82.0546875,-62.4624938965,梦,0,0,0,0,0.0
155,00:03.10,-28.1171875,-82.015625,-62.5175476074,梦,0,0,0,0,0.0
156,00:03.12,-28.171875,-82.0078125,-62.538482666,梦,0,0,0,0,0.0
157,00:03.14,-28.2109375,-81.9921875,-62.5507507324,梦,0,0,0,0,0.0
158,00:03.16,-28.25,-82.0,-62.5377807617,梦,0,0,0,0,0.0
159,00:03.18,-28.2578125,-82.0078125,-62.5246582031,梦,0,0,0,0,0.0
160,00:03.20,-28.25,-82.03125,-62.5032043457,梦,0,0,0,0,0.0
161,00:03.22,-28.2421875,-82.046875,-62.490814209,梦,0,0,0,0,0.0
162,00:03.24,-28.21875,-82.0625,-62.4869995117,梦,0,0,0,0,0.0
163,00:03.26,-28.1875,-82.0859375,-62.4743652344,梦,0,0,0,0,0.0
164,00:03.28,-28.140625,-82.078125,-62.4789123535,梦,0,0,0,0,0.0
165,00:03.30,-28.1015625,-82.0703125,-62.4745483398,梦,0,0,0,0,0.0
166,00:03.32,-28.0625,-82.0703125,-62.4575500488,梦,0,0,0,0,0.0
167,00:03.34,-28.015625,-82.0625,-62.4445495605,梦,0,0,0,0,0.0
168,00:03.36,-27.9765625,-82.0546875,-62.4443359375,梦,0,0,0,0,0.0
169,00:03.38,-27.9140625,-82.0390625,-62.4481811523,梦,0,0,0,0,0.0
170,00:03.40,-27.859375,-82.0390625,-62.4651794434,梦,0,0,0,0,0.0
171,00:03.42,-27.8203125,-82.0546875,-62.4735717773,梦,0,0,0,0,0.0
172,00:03.44,-27.796875,-82.09375,-62.4780883789,梦,0,0,0,0,0.0
173,00:03.46,-27.8125,-82.1640625,-62.4700012207,梦,0,0,0,0,0.0
174,00:03.48,-27.8125,-82.25,-62.4663085938,梦,0,0,0,0,0.0
175,00:03.50,-27.8359375,-82.34375,-62.4711914062,梦,0,0,0,0,0.0
176,00:03.52,-27.875,-82.4296875,-62.4889831543,梦,0,0,0,0,0.0
177,00:03.54,-27.9140625,-82.515625,-62.5025024414,梦,0,0,0,0,0.0
178,00:03.56,-27.953125,-82.5703125,-62.5286865234,梦,0,0,0,0,0.0
179,00:03.58,-27.9921875,-82.6015625,-62.5460510254,梦,0,0,0,0,0.0
180,00:03.60,-28.03125,-82.5859375,-62.5589904785,梦,0,0,0,0,0.0
181,00:03.62,-28.0546875,-82.5546875,-62.5459594727,梦,0,0,0,0,0.0
182,00:03.64,-28.078125,-82.484375,-62.528137207,梦,0,0,0,0,0.0
183,00:03.66,-28.1015625,-82.390625,-62.501953125,梦,0,0,0,0,0.0
184,00:03.68,-28.109375,-82.28125,-62.4795532227,梦,0,0,0,0,0.0
185,00:03.70,-28.1015625,-82.1640625,-62.4617919922,梦,0,0,0,0,0.0
186,00:03.72,-28.0859375,-82.0546875,-62.4567565918,梦,0,0,0,0,0.0
187,00:03.74,-28.046875,-81.9453125,-62.4772949219,梦,0,0,0,0,0.0
188,00:03.76,-28.0078125,-81.8671875,-62.4897155762,梦,0,0,0,0,0.0
189,00:03.78,-27.9765625,-81.8203125,-62.4936218262,梦,0,0,0,0,0.0
190,00:03.80,-27.953125,-81.828125,-62.481048584,梦,0,0,0,0,0.0
191,00:03.82,-27.9375,-81.8515625,-62.4639587402,梦,0,0,0,0,0.0
192,00:03.84,-27.9375,-81.9140625,-62.4303894043,梦,0,0,0,0,0.0
193,00:03.86,-27.953125,-82.0234375,-62.3927612305,梦,0,0,0,0,0.0
194,00:03.88,-27.9765625,-82.1171875,-62.393371582,梦,0,0,0,0,0.0
195,00:03.90,-27.96875,-82.203125,-62.4235839844,梦,0,0,0,0,0.0
196,00:03.92,-27.96875,-82.296875,-62.4621887207,梦,0,0,0,0,0.0
197,00:03.94,-27.9765625,-82.3984375,-62.496887207,梦,0,0,0,0,0.0
198,00:03.96,-27.9921875,-82.5234375,-62.5145568848,梦,0,0,0,0,0.0
199,00:03.98,-28.0078125,-82.6328125,-62.5320739746,梦,0,0,0,0,0.0
200,00:04.0,-28.0390625,-82.734375,-62.5415344238,梦,0,0,0,0,0.0
201,00:04.2,-28.0859375,-82.84375,-62.5379638672,梦,0,0,0,0,0.0
202,00:04.4,-28.1328125,-82.9140625,-62.5385131836,梦,0,0,0,0,0.0
203,00:04.6,-28.171875,-82.984375,-62.534942627,梦,0,0,0,0,0.0
204,00:04.8,-28.21875,-83.0390625,-62.5267333984,梦,0,0,0,0,0.0
205,00:04.10,-28.25,-83.078125,-62.509979248,梦,0,0,0,0,0.0
206,00:04.12,-28.2734375,-83.09375,-62.4888000488,梦,0,0,0,0,0.0
207,00:04.14,-28.296875,-83.0859375,-62.4713439941,梦,0,0,0,0,0.0
208,00:04.16,-28.2890625,-83.0234375,-62.475402832,梦,0,0,0,0,0.0
209,00:04.18,-28.2578125,-82.953125,-62.4875793457,梦,0,0,0,0,0.0
210,00:04.20,-28.21875,-82.875,-62.4998168945,梦,0,0,0,0,0.0
211,00:04.22,-28.15625,-82.7890625,-62.5073547363,梦,0,0,0,0,0.0
212,00:04.24,-28.109375,-82.7265625,-62.4897766113,梦,0,0,0,0,0.0
213,00:04.26,-28.0546875,-82.6640625,-62.4805297852,梦,0,0,0,0,0.0
214,00:04.28,-28.0,-82.6015625,-62.4716186523,梦,0,0,0,0,0.0
215,00:04.30,-27.9609375,-82.5859375,-62.4584655762,梦,0,0,0,0,0.0
216,00:04.32,-27.9296875,-82.5703125,-62.4544067383,梦,0,0,0,0,0.0
217,00:04.34,-27.90625,-82.5703125,-62.4585876465,梦,0,0,0,0,0.0
218,00:04.36,-27.8828125,-82.5625,-62.4846191406,梦,0,0,0,0,0.0
219,00:04.38,-27.8671875,-82.5625,-62.501739502,梦,0,0,0,0,0.0
220,00:04.40,-27.8515625,-82.5625,-62.510559082,梦,0,0,0,0,0.0
221,00:04.42,-27.8515625,-82.578125,-62.5063476562,梦,0,0,0,0,0.0
222,00:04.44,-27.859375,-82.5703125,-62.5018310547,梦,0,0,0,0,0.0
223,00:04.46,-27.859375,-82.5625,-62.5018310547,梦,0,0,0,0,0.0
224,00:04.48,-27.859375,-82.546875,-62.492767334,梦,0,0,0,0,0.0
225,00:04.50,-27.8671875,-82.546875,-62.4754943848,梦,0,0,0,0,0.0
226,00:04.52,-27.859375,-82.5546875,-62.4627075195,梦,0,0,0,0,0.0
227,00:04.54,-27.828125,-82.5390625,-62.4883117676,梦,0,0,0,0,0.0
228,00:04.56,-27.7890625,-82.5234375,-62.5266113281,梦,0,0,0,0,0.0
229,00:04.58,-27.7421875,-82.5234375,-62.5480041504,梦,0,0,0,0,0.0
230,00:04.60,-27.7109375,-82.546875,-62.5397949219,梦,0,0,0,0,0.0
231,00:04.62,-27.71875,-82.59375,-62.4929199219,梦,0,0,0,0,0.0
232,00:04.64,-27.7265625,-82.640625,-62.4421081543,梦,0,0,0,0,0.0
233,00:04.66,-27.7421875,-82.6875,-62.3998718262,梦,0,0,0,0,0.0
234,00:04.68,-27.7265625,-82.7109375,-62.4037780762,梦,0,0,0,0,0.0
235,00:04.70,-27.7109375,-82.7265625,-62.4378051758,梦,0,0,0,0,0.0
236,00:04.72,-27.6875,-82.7578125,-62.4718933105,梦,0,0,0,0,0.0
237,00:04.74,-27.6640625,-82.7890625,-62.4973449707,梦,0,0,0,0,0.0
238,00:04.76,-27.6328125,-82.84375,-62.5102233887,梦,0,0,0,0,0.0
239,00:04.78,-27.625,-82.921875,-62.5106811523,梦,0,0,0,0,0.0
240,00:04.80,-27.6171875,-82.9921875,-62.5069274902,梦,0,0,0,0,0.0
241,00:04.82,-27.6015625,-83.0625,-62.4950256348,梦,0,0,0,0,0.0
242,00:04.84,-27.6015625,-83.1328125,-62.4783630371,梦,0,0,0,0,0.0
243,00:04.86,-27.6171875,-83.1875,-62.4748535156,梦,0,0,0,0,0.0
244,00:04.88,-27.609375,-83.1875,-62.5049743652,梦,0,0,0,0,0.0
245,00:04.90,-27.6015625,-83.1875,-62.5180053711,梦,0,0,0,0,0.0
246,00:04.92,-27.5859375,-83.171875,-62.5179443359,梦,0,0,0,0,0.0
247,00:04.94,-27.609375,-83.1328125,-62.5046691895,梦,0,0,0,0,0.0
248,00:04.96,-27.6328125,-83.078125,-62.4828186035,梦,0,0,0,0,0.0
249,00:04.98,-27.6484375,-83.0078125,-62.4737548828,梦,0,0,0,0,0.0
250,00:05.0,-27.6328125,-82.9296875,-62.4687805176,梦,0,0,0,0,0.0
251,00:05.2,-27.6328125,-82.859375,-62.4638366699,梦,0,0,0,0,0.0
252,00:05.4,-27.6328125,-82.796875,-62.454864502,梦,0,0,0,0,0.0
253,00:05.6,-27.6328125,-82.7578125,-62.4417419434,梦,0,0,0,0,0.0
254,00:05.8,-27.6484375,-82.7265625,-62.4414672852,梦,0,0,0,0,0.0
255,00:05.10,-27.65625,-82.7109375,-62.445526123,梦,0,0,0,0,0.0
256,00:05.12,-27.6875,-82.75,-62.4371948242,梦,0,0,0,0,0.0
257,00:05.14,-27.7109375,-82.7890625,-62.4458618164,梦,0,0,0,0,0.0
258,00:05.16,-27.734375,-82.84375,-62.4547119141,梦,0,0,0,0,0.0
259,00:05.18,-27.7734375,-82.9375,-62.4598388672,梦,0,0,0,0,0.0
260,00:05.20,-27.8125,-83.0234375,-62.4647521973,梦,0,0,0,0,0.0
261,00:05.22,-27.859375,-83.140625,-62.4698791504,梦,0,0,0,0,0.0
262,00:05.24,-27.90625,-83.2578125,-62.4665527344,梦,0,0,0,0,0.0
263,00:05.26,-27.9375,-83.34375,-62.484588623,梦,0,0,0,0,0.0
264,00:05.28,-27.9765625,-83.4140625,-62.5021972656,梦,0,0,0,0,0.0
265,00:05.30,-28.0078125,-83.453125,-62.5241394043,梦,0,0,0,0,0.0
266,00:05.32,-28.0390625,-83.46875,-62.5328979492,梦,0,0,0,0,0.0
267,00:05.34,-28.0625,-83.453125,-62.5372619629,梦,0,0,0,0,0.0
268,00:05.36,-28.1015625,-83.3984375,-62.5282287598,梦,0,0,0,0,0.0
269,00:05.38,-28.125,-83.3046875,-62.5101013184,梦,0,0,0,0,0.0
270,00:05.40,-28.1328125,-83.1796875,-62.500793457,梦,0,0,0,0,0.0
271,00:05.42,-28.1328125,-83.03125,-62.4909667969,梦,0,0,0,0,0.0
272,00:05.44,-28.1171875,-82.875,-62.4812927246,梦,0,0,0,0,0.0
273,00:05.46,-28.078125,-82.7421875,-62.4588928223,梦,0,0,0,0,0.0
274,00:05.48,-28.0,-82.625,-62.436706543,梦,0,0,0,0,0.0
275,00:05.50,-27.8828125,-82.4921875,-62.4614257812,梦,0,0,0,0,0.0
276,00:05.52,-27.7421875,-82.3828125,-62.4993591309,梦,0,0,0,0,0.0
277,00:05.54,-27.6015625,-82.2890625,-62.524597168,梦,0,0,0,0,0.0
278,00:05.56,-27.4765625,-82.25,-62.5157775879,梦,0,0,0,0,0.0
279,00:05.58,-27.359375,-82.2265625,-62.473236084,梦,0,0,0,0,0.0
280,00:05.60,-27.2734375,-82.21875,-62.4225769043,梦,0,0,0,0,0.0
281,00:05.62,-27.1796875,-82.203125,-62.3926391602,梦,0,0,0,0,0.0
282,00:05.64,-27.0859375,-82.15625,-62.4053344727,梦,0,0,0,0,0.0
283,00:05.66,-27.0078125,-82.09375,-62.4477233887,梦,0,0,0,0,0.0
284,00:05.68,-26.9375,-82.03125,-62.4940490723,梦,0,0,0,0,0.0
285,00:05.70,-26.90625,-82.0,-62.5148010254,梦,0,0,0,0,0.0
286,00:05.72,-26.90625,-81.9921875,-62.5058288574,梦,0,0,0,0,0.0
287,00:05.74,-26.9140625,-81.9921875,-62.4970397949,梦,0,0,0,0,0.0
288,00:05.76,-26.9453125,-81.984375,-62.488494873,梦,0,0,0,0,0.0
289,00:05.78,-26.9921875,-82.0,-62.4674682617,梦,0,0,0,0,0.0
290,00:05.80,-27.0859375,-82.03125,-62.446685791,梦,0,0,0,0,0.0
291,00:05.82,-27.1796875,-82.0546875,-62.4513244629,梦,0,0,0,0,0.0
292,00:05.84,-27.28125,-82.078125,-62.4691772461,梦,0,0,0,0,0.0
293,00:05.86,-27.3671875,-82.1171875,-62.491027832,梦,0,0,0,0,0.0
294,00:05.88,-27.4453125,-82.1484375,-62.5042419434,梦,0,0,0,0,0.0
295,00:05.90,-27.53125,-82.1953125,-62.4960021973,梦,0,0,0,0,0.0
296,00:05.92,-27.6171875,-82.2265625,-62.4920959473,梦,0,0,0,0,0.0
