,time,X,Y,Z,stad,Profit,TP,LP,Sum,TH
73,00:01.46,30.6796875,-106.7734375,-41.5668029785,梦,0,0,0,0,0.0
74,00:01.48,30.75,-106.828125,-41.5670776367,梦,0,0,0,0,0.0
75,00:01.50,30.7734375,-106.8515625,-41.572052002,梦,0,0,0,0,0.0
76,00:01.52,30.7734375,-106.8125,-41.5849914551,梦,0,0,0,0,0.0
77,00:01.54,30.7109375,-106.75,-41.5892333984,梦,0,0,0,0,0.0
78,00:01.56,30.640625,-106.6484375,-41.5926513672,梦,0,0,0,0,0.0
79,00:01.58,30.546875,-106.59375,-41.5743103027,梦,0,0,0,0,0.0
80,00:01.60,30.46875,-106.5859375,-41.5467224121,梦,0,0,0,0,0.0
81,00:01.62,30.390625,-106.5546875,-41.5379333496,梦,0,0,0,0,0.0
82,00:01.64,30.3359375,-106.546875,-41.537322998,梦,0,0,0,0,0.0
83,00:01.66,30.328125,-106.5234375,-41.5506286621,梦,0,0,0,0,0.0
84,00:01.68,30.34375,-106.390625,-41.5939941406,梦,0,0,0,0,0.0
85,00:01.70,30.4140625,-106.28125,-41.6378173828,梦,0,0,0,0,0.0
86,00:01.72,30.4921875,-106.2890625,-41.6475219727,梦,0,0,0,0,0.0
87,00:01.74,30.5546875,-106.40625,-41.6130981445,梦,0,0,0,0,0.0
88,00:01.76,30.6484375,-106.4921875,-41.565032959,梦,0,0,0,0,0.0
89,00:01.78,30.7890625,-106.6484375,-41.4859619141,梦,0,0,0,0,0.0
90,00:01.80,30.921875,-106.7421875,-41.4372558594,梦,0,0,0,0,0.0
91,00:01.82,30.9921875,-106.7734375,-41.4371948242,梦,0,0,0,0,0.0
92,00:01.84,31.015625,-106.734375,-41.4945983887,梦,0,0,0,0,0.0
93,00:01.86,31.015625,-106.6875,-41.5656433105,梦,0,0,0,0,0.0
94,00:01.88,31.0,-106.6953125,-41.6278991699,梦,0,0,0,0,0.0
95,00:01.90,30.96875,-106.734375,-41.6594543457,梦,0,0,0,0,0.0
96,00:01.92,30.921875,-106.796875,-41.6428833008,梦,0,0,0,0,0.0
97,00:01.94,30.8828125,-106.828125,-41.6032714844,梦,0,0,0,0,0.0
98,00:01.96,30.8515625,-106.84375,-41.5453491211,梦,0,0,0,0,0.0
99,00:01.98,30.8125,-106.7421875,-41.522644043,梦,0,0,0,0,0.0
100,00:02.0,30.7578125,-106.6171875,-41.5212402344,梦,0,0,0,0,0.0
101,00:02.2,30.6953125,-106.5078125,-41.5336914062,梦,0,0,0,0,0.0
102,00:02.4,30.6640625,-106.4453125,-41.5421142578,梦,0,0,0,0,0.0
103,00:02.6,30.6796875,-106.40625,-41.546081543,梦,0,0,0,0,0.0
104,00:02.8,30.765625,-106.390625,-41.5365905762,梦,0,0,0,0,0.0
105,00:02.10,30.8125,-106.34375,-41.5400695801,梦,0,0,0,0,0.0
106,00:02.12,30.8125,-106.265625,-41.5573730469,梦,0,0,0,0,0.0
