1;session;6;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;session;7;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;session;8;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;session;9;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;session;10;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;session;11;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;session;12;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;globals;Period;NumPeriods;RepeatTreatment;AuctionStop;AuctionNoStop;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;globals;1;10;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;Period;Subject;Group;Profit;TotalProfit;Participate;Time_Start;Time_SetValue_Start;Time_SetValue_End;Time_ShowRes_Start;Time_ShowRes_End;T1_Money;CP;d;vs1;vs2;vs3;vs4;vs5;vs6;vs7;vs8;vs9;vs10;vs11;vs12;TimeAEueIndividualExtractionOK;SumP;LP;Profitchoice;T_Money;TimeAEueProfitDisplayOK;TimeProfitchoiceExtractionFromCommonPoolOK;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;1;1;1;4;4;1;7889.812;7904.703;7906.984;7890.531;0;0;240;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;240;5;4;4;30;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;1;2;1;3;3;1;7889.812;7904.703;7908.093;7890.531;0;0;240;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;240;4;3;5;29;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;1;3;1;4;4;1;7889.812;7904.703;7908.734;7890.531;0;0;240;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;240;5;4;4;29;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;1;4;1;4;4;1;7889.812;7904.703;7907.953;7890.546;0;0;240;1;0;0;0;0;0;0;0;0;0;0;0;0;-;0;240;5;4;5;29;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;1;5;1;4;4;1;7889.812;7904.703;7907.281;7890.546;0;0;240;1;0;0;0;0;0;0;0;0;0;0;0;0;-;0;240;5;4;5;30;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;1;6;1;4;4;1;7889.812;7904.703;7906.421;7890.546;0;0;240;1;0;0;0;0;0;0;0;0;0;0;0;0;-;0;240;5;4;5;30;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;1;7;2;4;4;1;7889.812;7904.703;7908.89;7890.546;0;0;240;1;0;0;0;0;0;0;0;0;0;0;0;0;-;0;240;5;4;5;29;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;1;8;2;4;4;1;7889.812;7904.703;7908.437;7890.546;0;0;240;1;0;0;0;0;0;0;0;0;0;0;0;0;-;0;240;5;4;4;29;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;1;9;2;4;4;1;7889.812;7904.703;7908.25;7890.546;0;0;240;1;0;0;0;0;0;0;0;0;0;0;0;0;-;0;240;5;4;3;29;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;1;10;2;4;4;1;7889.812;7904.703;7907.781;7890.546;0;0;240;1;0;0;0;0;0;0;0;0;0;0;0;0;-;0;240;5;4;5;29;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;1;11;2;4;4;1;7889.812;7904.703;7909.031;7890.546;0;0;240;1;0;0;0;0;0;0;0;0;0;0;0;0;-;0;240;5;4;3;29;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;1;12;2;3;3;1;7889.812;7904.703;7908.578;7890.546;0;0;240;1;0;0;0;0;0;0;0;0;0;0;0;0;-;0;240;4;3;3;29;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;Period;Who;Profit;TotalProfit;Group;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;1;1;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;1;2;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;1;3;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;1;4;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;1;5;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;1;6;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;1;7;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;1;8;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;1;9;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;1;10;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;1;11;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;1;12;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;globals;Period;NumPeriods;RepeatTreatment;AuctionStop;AuctionNoStop;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;globals;2;10;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;Period;Subject;Group;Profit;TotalProfit;Participate;Time_Start;Time_SetValue_Start;Time_SetValue_End;Time_ShowRes_Start;Time_ShowRes_End;T1_Money;CP;d;vs1;vs2;vs3;vs4;vs5;vs6;vs7;vs8;vs9;vs10;vs11;vs12;TimeAEueIndividualExtractionOK;SumP;LP;Profitchoice;T_Money;TimeAEueProfitDisplayOK;TimeProfitchoiceExtractionFromCommonPoolOK;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;2;1;1;4;8;1;7918.14;7927.078;7929.671;7918.453;7921.484;0;240;0;4;3;4;4;4;4;4;4;4;4;4;3;9;23;217;5;8;99999;99999;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;2;2;1;4;7;1;7918.14;7927.078;7930.625;7918.453;7922.781;0;240;0;4;3;4;4;4;4;4;4;4;4;4;3;8;23;217;5;7;99999;30;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;2;3;1;4;8;1;7918.14;7927.078;7932.578;7918.453;7926.765;0;240;0;4;3;4;4;4;4;4;4;4;4;4;3;5;23;217;5;8;99999;28;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;2;4;1;4;8;1;7918.14;7927.078;7932.234;7918.453;7923.187;0;240;1;4;3;4;4;4;4;4;4;4;4;4;3;8;23;217;5;8;99999;28;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;2;5;1;4;8;1;7918.14;7927.078;7933.14;7918.453;7925.921;0;240;1;4;3;4;4;4;4;4;4;4;4;4;3;5;23;217;5;8;99999;27;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;2;6;1;4;8;1;7918.14;7927.078;7931.156;7918.453;7922.625;0;240;1;4;3;4;4;4;4;4;4;4;4;4;3;8;23;217;5;8;99999;29;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;2;7;2;4;8;1;7918.14;7927.078;7930.468;7918.453;7923.609;0;240;1;4;3;4;4;4;4;4;4;4;4;4;3;7;23;217;5;8;99999;30;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;2;8;2;4;8;1;7918.14;7927.078;7932.062;7918.453;7926.343;0;240;1;4;3;4;4;4;4;4;4;4;4;4;3;5;23;217;5;8;99999;28;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;2;9;2;4;8;1;7918.14;7927.078;7930.187;7918.453;7925.078;0;240;1;4;3;4;4;4;4;4;4;4;4;4;3;7;23;217;5;8;5;30;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;2;10;2;4;8;1;7918.14;7927.078;7932.375;7918.453;7924.14;0;240;1;4;3;4;4;4;4;4;4;4;4;4;3;7;23;217;5;8;4;28;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;2;11;2;4;8;1;7918.14;7927.078;7930.046;7918.453;7921.64;0;240;1;4;3;4;4;4;4;4;4;4;4;4;3;9;23;217;5;8;4;30;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;2;12;2;3;6;1;7918.14;7927.078;7940.203;7918.453;7924.703;0;240;1;4;3;4;4;4;4;4;4;4;4;4;3;7;23;217;4;6;0;20;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;Period;Who;Profit;TotalProfit;Group;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;2;1;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;2;2;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;2;3;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;2;4;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;2;5;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;2;6;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;2;7;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;2;8;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;2;9;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;2;10;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;2;11;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;2;12;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;globals;Period;NumPeriods;RepeatTreatment;AuctionStop;AuctionNoStop;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;globals;3;10;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;Period;Subject;Group;Profit;TotalProfit;Participate;Time_Start;Time_SetValue_Start;Time_SetValue_End;Time_ShowRes_Start;Time_ShowRes_End;T1_Money;CP;d;vs1;vs2;vs3;vs4;vs5;vs6;vs7;vs8;vs9;vs10;vs11;vs12;TimeAEueIndividualExtractionOK;SumP;LP;Profitchoice;T_Money;TimeAEueProfitDisplayOK;TimeProfitchoiceExtractionFromCommonPoolOK;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;3;1;1;4;12;1;7952.406;7961.5;7965.187;7952.734;7957.781;0;240;0;8;7;8;8;8;8;8;8;8;8;8;6;7;47;193;5;12;5;30;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;3;2;1;4;11;1;7952.406;7961.5;7967.765;7952.734;7954.953;0;240;0;8;7;8;8;8;8;8;8;8;8;8;6;10;47;193;5;11;5;26;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;3;3;1;4;12;1;7952.406;7961.5;7965.984;7952.734;7955.921;0;240;0;8;7;8;8;8;8;8;8;8;8;8;6;9;47;193;5;12;4;30;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;3;4;1;4;12;1;7952.406;7961.5;7964.015;7952.734;7959.656;0;240;1;8;7;8;8;8;8;8;8;8;8;8;6;5;47;193;5;12;5;30;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;3;5;1;4;12;1;7952.406;7961.5;7963.484;7952.734;7955.781;0;240;1;8;7;8;8;8;8;8;8;8;8;8;6;9;47;193;5;12;99999;30;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;3;6;1;4;12;1;7952.406;7961.5;7965.859;7952.734;7958.546;0;240;1;8;7;8;8;8;8;8;8;8;8;8;6;6;47;193;5;12;5;30;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;3;7;2;4;12;1;7952.406;7961.5;7966.875;7952.734;7960.546;0;240;1;8;7;8;8;8;8;8;8;8;8;8;6;4;46;194;5;12;0;27;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;3;8;2;4;12;1;7952.406;7961.5;7966.125;7952.734;7960.796;0;240;1;8;7;8;8;8;8;8;8;8;8;8;6;4;46;194;5;12;4;30;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;3;9;2;4;12;1;7952.406;7961.5;7965.39;7952.734;7961.421;0;240;1;8;7;8;8;8;8;8;8;8;8;8;6;4;46;194;5;12;3;30;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;3;10;2;4;12;1;7952.406;7961.5;7965.531;7952.734;7961.031;0;240;1;8;7;8;8;8;8;8;8;8;8;8;6;4;46;194;5;12;3;30;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;3;11;2;4;12;1;7952.406;7961.5;7964.5;7952.734;7957.656;0;240;1;8;7;8;8;8;8;8;8;8;8;8;6;7;46;194;5;12;1;30;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;3;12;2;4;10;1;7952.406;7961.5;7965.656;7952.734;7956.734;0;240;1;8;7;8;8;8;8;8;8;8;8;8;6;8;46;194;5;10;0;30;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;Period;Who;Profit;TotalProfit;Group;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;3;1;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;3;2;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;3;3;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;3;4;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;3;5;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;3;6;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;3;7;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;3;8;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;3;9;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;3;10;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;3;11;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;3;12;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;globals;Period;NumPeriods;RepeatTreatment;AuctionStop;AuctionNoStop;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;globals;4;10;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;Period;Subject;Group;Profit;TotalProfit;Participate;Time_Start;Time_SetValue_Start;Time_SetValue_End;Time_ShowRes_Start;Time_ShowRes_End;T1_Money;CP;d;vs1;vs2;vs3;vs4;vs5;vs6;vs7;vs8;vs9;vs10;vs11;vs12;TimeAEueIndividualExtractionOK;SumP;LP;Profitchoice;T_Money;TimeAEueProfitDisplayOK;TimeProfitchoiceExtractionFromCommonPoolOK;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;4;1;1;4;16;1;7980.187;7989.437;7991.125;7980.531;7983.39;0;240;0;12;11;12;12;12;12;12;12;12;12;12;10;10;71;169;5;16;5;99999;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;4;2;1;4;15;1;7980.187;7989.453;7991.875;7980.531;7982.875;0;240;0;12;11;12;12;12;12;12;12;12;12;12;10;10;71;169;5;15;5;30;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;4;3;1;4;16;1;7980.187;7989.453;7994.203;7980.531;7984.375;0;240;0;12;11;12;12;12;12;12;12;12;12;12;10;9;71;169;5;16;5;27;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;4;4;1;4;16;1;7980.187;7989.453;7992.421;7980.531;7983.546;0;240;1;12;11;12;12;12;12;12;12;12;12;12;10;10;71;169;5;16;5;30;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;4;5;1;4;16;1;7980.187;7989.453;7991.562;7980.531;7984.203;0;240;1;12;11;12;12;12;12;12;12;12;12;12;10;9;71;169;5;16;4;30;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;4;6;1;4;16;1;7980.187;7989.453;7991.718;7980.531;7984.515;0;240;1;12;11;12;12;12;12;12;12;12;12;12;10;9;71;169;5;16;5;30;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;4;7;2;4;16;1;7980.187;7989.453;7992.078;7980.531;7982.531;0;240;1;12;11;12;12;12;12;12;12;12;12;12;10;10;70;170;5;16;5;30;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;4;8;2;4;16;1;7980.187;7989.453;7992.218;7980.531;7986.093;0;240;1;12;11;12;12;12;12;12;12;12;12;12;10;7;70;170;5;16;5;30;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;4;9;2;4;16;1;7980.187;7989.453;7992.64;7980.531;7986.609;0;240;1;12;11;12;12;12;12;12;12;12;12;12;10;6;70;170;5;16;5;30;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;4;10;2;4;16;1;7980.187;7989.453;7993.125;7980.531;7989.328;0;240;1;12;11;12;12;12;12;12;12;12;12;12;10;3;70;170;5;16;5;30;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;4;11;2;4;16;1;7980.187;7989.453;7993.328;7980.546;7983.046;0;240;1;12;11;12;12;12;12;12;12;12;12;12;10;10;70;170;5;16;5;30;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;4;12;2;4;14;1;7980.187;7989.453;7991.359;7980.546;7985.734;0;240;1;12;11;12;12;12;12;12;12;12;12;12;10;7;70;170;5;14;0;30;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;Period;Who;Profit;TotalProfit;Group;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;4;1;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;4;2;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;4;3;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;4;4;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;4;5;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;4;6;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;4;7;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;4;8;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;4;9;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;4;10;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;4;11;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;4;12;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;globals;Period;NumPeriods;RepeatTreatment;AuctionStop;AuctionNoStop;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;globals;5;10;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;Period;Subject;Group;Profit;TotalProfit;Participate;Time_Start;Time_SetValue_Start;Time_SetValue_End;Time_ShowRes_Start;Time_ShowRes_End;T1_Money;CP;d;vs1;vs2;vs3;vs4;vs5;vs6;vs7;vs8;vs9;vs10;vs11;vs12;TimeAEueIndividualExtractionOK;SumP;LP;Profitchoice;T_Money;TimeAEueProfitDisplayOK;TimeProfitchoiceExtractionFromCommonPoolOK;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;5;1;1;4;20;1;8006.578;8012.546;8014.234;8006.968;8009.453;0;240;0;16;15;16;16;16;16;16;16;16;16;16;14;10;95;145;5;20;5;99999;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;5;2;1;4;19;1;8006.578;8012.546;8014.64;8006.968;8009.609;0;240;0;16;15;16;16;16;16;16;16;16;16;16;14;10;95;145;5;19;5;99999;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;5;3;1;4;20;1;8006.578;8012.546;8015.421;8006.968;8011.281;0;240;0;16;15;16;16;16;16;16;16;16;16;16;14;8;95;145;5;20;5;30;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;5;4;1;4;20;1;8006.578;8012.546;8015.75;8006.968;8009.765;0;240;1;16;15;16;16;16;16;16;16;16;16;16;14;10;95;145;5;20;5;30;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;5;5;1;4;20;1;8006.578;8012.546;8015.25;8006.968;8010.203;0;240;1;16;15;16;16;16;16;16;16;16;16;16;14;9;95;145;5;20;5;30;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;5;6;1;4;20;1;8006.578;8012.546;8015.921;8006.968;8010.359;0;240;1;16;15;16;16;16;16;16;16;16;16;16;14;9;95;145;5;20;3;30;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;5;7;2;4;20;1;8006.578;8012.546;8014.937;8006.968;8012.437;0;240;1;16;15;16;16;16;16;16;16;16;16;16;14;7;94;146;5;20;5;30;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;5;8;2;4;20;1;8006.578;8012.546;8017.25;8006.968;8011.015;0;240;1;16;15;16;16;16;16;16;16;16;16;16;14;8;94;146;5;20;3;28;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;5;9;2;4;20;1;8006.578;8012.546;8015.093;8006.968;8011.484;0;240;1;16;15;16;16;16;16;16;16;16;16;16;14;8;94;146;5;20;3;30;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;5;10;2;4;20;1;8006.578;8012.546;8017;8006.968;8012.25;0;240;1;16;15;16;16;16;16;16;16;16;16;16;14;7;94;146;5;20;3;28;;;;;;;;;;;;;;;;;;;;;;;
