,time,X,Y,Z,marker,stad,Profit,TP,LP,Sum,TH
174,00:03.48,14.0078125,-104.390625,-67.5993041992,Marker 0,梦,0,0,0,0,0.0
175,00:03.50,14.0546875,-104.4375,-67.5989990234,Marker 0,梦,0,0,0,0,0.0
176,00:03.52,14.1171875,-104.4609375,-67.617980957,Marker 0,梦,0,0,0,0,0.0
177,00:03.54,14.1484375,-104.484375,-67.6317443848,Marker 0,梦,0,0,0,0,0.0
178,00:03.56,14.203125,-104.5,-67.6323547363,Marker 0,梦,0,0,0,0,0.0
179,00:03.58,14.2421875,-104.4609375,-67.6740722656,Marker 0,梦,0,0,0,0,0.0
180,00:03.60,14.2890625,-104.3828125,-67.7205200195,Marker 0,梦,0,0,0,0,0.0
181,00:03.62,14.3046875,-104.328125,-67.7253723145,Marker 0,梦,0,0,0,0,0.0
182,00:03.64,14.3046875,-104.296875,-67.6705627441,Marker 0,梦,0,0,0,0,0.0
183,00:03.66,14.2734375,-104.2578125,-67.5845947266,Marker 0,梦,0,0,0,0,0.0
184,00:03.68,14.234375,-104.21875,-67.4799194336,Marker 0,梦,0,0,0,0,0.0
185,00:03.70,14.171875,-104.2109375,-67.383972168,Marker 0,梦,0,0,0,0,0.0
186,00:03.72,14.1015625,-104.15625,-67.3609924316,Marker 0,梦,0,0,0,0,0.0
187,00:03.74,14.0078125,-104.09375,-67.4047851562,Marker 0,梦,0,0,0,0,0.0
188,00:03.76,13.9375,-104.0625,-67.4808959961,Marker 0,梦,0,0,0,0,0.0
189,00:03.78,13.875,-104.078125,-67.5614013672,Marker 0,梦,0,0,0,0,0.0
190,00:03.80,13.828125,-104.1953125,-67.6108703613,Marker 0,梦,0,0,0,0,0.0
191,00:03.82,13.8046875,-104.359375,-67.6376342773,Marker 0,梦,0,0,0,0,0.0
192,00:03.84,13.796875,-104.53125,-67.6555480957,Marker 0,梦,0,0,0,0,0.0
193,00:03.86,13.796875,-104.6875,-67.683380127,Marker 0,梦,0,0,0,0,0.0
194,00:03.88,13.796875,-104.8125,-67.7145690918,Marker 0,梦,0,0,0,0,0.0
195,00:03.90,13.8046875,-104.859375,-67.7373657227,Marker 0,梦,0,0,0,0,0.0
196,00:03.92,13.828125,-104.84375,-67.728729248,Marker 0,梦,0,0,0,0,0.0
197,00:03.94,13.859375,-104.78125,-67.6882324219,Marker 0,梦,0,0,0,0,0.0
198,00:03.96,13.890625,-104.6640625,-67.6432495117,Marker 0,梦,0,0,0,0,0.0
199,00:03.98,13.8984375,-104.5,-67.6116027832,Marker 0,梦,0,0,0,0,0.0
200,00:04.0,13.9296875,-104.3671875,-67.5619812012,Marker 0,梦,0,0,0,0,0.0
201,00:04.2,13.9765625,-104.2734375,-67.4989318848,Marker 0,梦,0,0,0,0,0.0
202,00:04.4,14.015625,-104.1953125,-67.4497375488,Marker 0,梦,0,0,0,0,0.0
203,00:04.6,14.0546875,-104.1875,-67.4183349609,Marker 0,梦,0,0,0,0,0.0
204,00:04.8,14.09375,-104.1796875,-67.4282531738,Marker 0,梦,0,0,0,0,0.0
205,00:04.10,14.125,-104.21875,-67.4514160156,Marker 0,梦,0,0,0,0,0.0
206,00:04.12,14.15625,-104.265625,-67.5015258789,Marker 0,梦,0,0,0,0,0.0
207,00:04.14,14.1953125,-104.28125,-67.5789489746,Marker 0,梦,0,0,0,0,0.0
208,00:04.16,14.2109375,-104.3671875,-67.6196899414,Marker 0,梦,0,0,0,0,0.0
209,00:04.18,14.21875,-104.453125,-67.6644592285,Marker 0,梦,0,0,0,0,0.0
210,00:04.20,14.2265625,-104.5390625,-67.709777832,Marker 0,梦,0,0,0,0,0.0
211,00:04.22,14.2109375,-104.609375,-67.7458496094,Marker 0,梦,0,0,0,0,0.0
212,00:04.24,14.21875,-104.71875,-67.7320861816,Marker 0,梦,0,0,0,0,0.0
213,00:04.26,14.2109375,-104.78125,-67.7233581543,Marker 0,梦,0,0,0,0,0.0
214,00:04.28,14.1875,-104.78125,-67.7327575684,Marker 0,梦,0,0,0,0,0.0
215,00:04.30,14.15625,-104.7421875,-67.736907959,Marker 0,梦,0,0,0,0,0.0
216,00:04.32,14.125,-104.7109375,-67.6772766113,Marker 0,梦,0,0,0,0,0.0
217,00:04.34,14.0859375,-104.640625,-67.6091918945,Marker 0,梦,0,0,0,0,0.0
218,00:04.36,14.0390625,-104.515625,-67.5498962402,Marker 0,梦,0,0,0,0,0.0
219,00:04.38,14.0,-104.421875,-67.4679870605,Marker 0,梦,0,0,0,0,0.0
220,00:04.40,13.9453125,-104.3203125,-67.4263305664,Marker 0,梦,0,0,0,0,0.0
221,00:04.42,13.890625,-104.1875,-67.4438781738,Marker 0,梦,0,0,0,0,0.0
222,00:04.44,13.84375,-104.09375,-67.4755554199,Marker 0,梦,0,0,0,0,0.0
223,00:04.46,13.78125,-104.046875,-67.515625,Marker 0,梦,0,0,0,0,0.0
224,00:04.48,13.7265625,-104.0625,-67.5519104004,Marker 0,梦,0,0,0,0,0.0
225,00:04.50,13.6953125,-104.1171875,-67.578704834,Marker 0,梦,0,0,0,0,0.0
226,00:04.52,13.6796875,-104.1953125,-67.6196289062,Marker 0,梦,0,0,0,0,0.0
227,00:04.54,13.6875,-104.28125,-67.6513061523,Marker 0,梦,0,0,0,0,0.0
228,00:04.56,13.6953125,-104.3671875,-67.6649475098,Marker 0,梦,0,0,0,0,0.0
229,00:04.58,13.7265625,-104.4296875,-67.656036377,Marker 0,梦,0,0,0,0,0.0
230,00:04.60,13.765625,-104.5,-67.6109924316,Marker 0,梦,0,0,0,0,0.0
231,00:04.62,13.8125,-104.5234375,-67.5611877441,Marker 0,梦,0,0,0,0,0.0
232,00:04.64,13.8515625,-104.5078125,-67.5298461914,Marker 0,梦,0,0,0,0,0.0
233,00:04.66,13.8984375,-104.46875,-67.5296630859,Marker 0,梦,0,0,0,0,0.0
234,00:04.68,13.9375,-104.421875,-67.5481872559,Marker 0,梦,0,0,0,0,0.0
235,00:04.70,13.96875,-104.3984375,-67.566619873,Marker 0,梦,0,0,0,0,0.0
236,00:04.72,14.0,-104.390625,-67.5851135254,Marker 0,梦,0,0,0,0,0.0
237,00:04.74,14.015625,-104.421875,-67.5950012207,Marker 0,梦,0,0,0,0,0.0
