,time,X,Y,Z,marker,stad,Profit,TP,LP,Sum,TH
103,00:02.6,-12.015625,-112.90625,-49.8571166992,Marker 0,梦,0,0,0,0,0.0
104,00:02.8,-11.96875,-112.8125,-49.9327087402,Marker 0,梦,0,0,0,0,0.0
105,00:02.10,-11.9375,-112.890625,-49.9322814941,Marker 0,梦,0,0,0,0,0.0
106,00:02.12,-11.921875,-113.03125,-49.8609619141,Marker 0,梦,0,0,0,0,0.0
107,00:02.14,-11.9375,-113.15625,-49.7637023926,Marker 0,梦,0,0,0,0,0.0
108,00:02.16,-11.9453125,-113.28125,-49.6697387695,Marker 0,梦,0,0,0,0,0.0
109,00:02.18,-11.96875,-113.34375,-49.6318054199,Marker 0,梦,0,0,0,0,0.0
110,00:02.20,-11.984375,-113.3125,-49.6651611328,Marker 0,梦,0,0,0,0,0.0
111,00:02.22,-11.96875,-113.21875,-49.7624511719,Marker 0,梦,0,0,0,0,0.0
112,00:02.24,-11.9375,-113.09375,-49.8740539551,Marker 0,梦,0,0,0,0,0.0
113,00:02.26,-11.921875,-113.0703125,-49.9255065918,Marker 0,梦,0,0,0,0,0.0
114,00:02.28,-11.921875,-113.1484375,-49.9026489258,Marker 0,梦,0,0,0,0,0.0
115,00:02.30,-11.9296875,-113.25,-49.8458557129,Marker 0,梦,0,0,0,0,0.0
116,00:02.32,-11.9296875,-113.328125,-49.7933349609,Marker 0,梦,0,0,0,0,0.0
117,00:02.34,-11.8984375,-113.3046875,-49.7832946777,Marker 0,梦,0,0,0,0,0.0
118,00:02.36,-11.8515625,-113.21875,-49.7959899902,Marker 0,梦,0,0,0,0,0.0
119,00:02.38,-11.8046875,-113.09375,-49.8237915039,Marker 0,梦,0,0,0,0,0.0
120,00:02.40,-11.7734375,-113.109375,-49.7944641113,Marker 0,梦,0,0,0,0,0.0
121,00:02.42,-11.7421875,-113.1328125,-49.7613525391,Marker 0,梦,0,0,0,0,0.0
122,00:02.44,-11.71875,-113.1171875,-49.746887207,Marker 0,梦,0,0,0,0,0.0
123,00:02.46,-11.6640625,-113.0859375,-49.7478027344,Marker 0,梦,0,0,0,0,0.0
124,00:02.48,-11.625,-112.9921875,-49.7893676758,Marker 0,梦,0,0,0,0,0.0
125,00:02.50,-11.6171875,-112.8984375,-49.823059082,Marker 0,梦,0,0,0,0,0.0
126,00:02.52,-11.640625,-112.8046875,-49.8453979492,Marker 0,梦,0,0,0,0,0.0
127,00:02.54,-11.703125,-112.7734375,-49.8304443359,Marker 0,梦,0,0,0,0,0.0
128,00:02.56,-11.765625,-112.71875,-49.8043518066,Marker 0,梦,0,0,0,0,0.0
129,00:02.58,-11.84375,-112.6796875,-49.7742614746,Marker 0,梦,0,0,0,0,0.0
130,00:02.60,-11.9140625,-112.6640625,-49.7444152832,Marker 0,梦,0,0,0,0,0.0
131,00:02.62,-11.984375,-112.625,-49.7406616211,Marker 0,梦,0,0,0,0,0.0
132,00:02.64,-12.0546875,-112.546875,-49.7591247559,Marker 0,梦,0,0,0,0,0.0
133,00:02.66,-12.1015625,-112.5390625,-49.7665100098,Marker 0,梦,0,0,0,0,0.0
134,00:02.68,-12.140625,-112.5546875,-49.7659912109,Marker 0,梦,0,0,0,0,0.0
135,00:02.70,-12.140625,-112.6328125,-49.7471313477,Marker 0,梦,0,0,0,0,0.0
136,00:02.72,-12.125,-112.6796875,-49.746307373,Marker 0,梦,0,0,0,0,0.0
137,00:02.74,-12.046875,-112.6953125,-49.765838623,Marker 0,梦,0,0,0,0,0.0
138,00:02.76,-11.9296875,-112.609375,-49.823425293,Marker 0,梦,0,0,0,0,0.0
139,00:02.78,-11.8046875,-112.484375,-49.9032592773,Marker 0,梦,0,0,0,0,0.0
140,00:02.80,-11.7109375,-112.5,-49.9185180664,Marker 0,梦,0,0,0,0,0.0
141,00:02.82,-11.6640625,-112.6328125,-49.8583374023,Marker 0,梦,0,0,0,0,0.0
142,00:02.84,-11.625,-112.7734375,-49.779510498,Marker 0,梦,0,0,0,0,0.0
143,00:02.86,-11.6015625,-112.9921875,-49.6735534668,Marker 0,梦,0,0,0,0,0.0
144,00:02.88,-11.609375,-113.1015625,-49.6277160645,Marker 0,梦,0,0,0,0,0.0
145,00:02.90,-11.625,-113.15625,-49.634185791,Marker 0,梦,0,0,0,0,0.0
146,00:02.92,-11.6328125,-113.1640625,-49.6825866699,Marker 0,梦,0,0,0,0,0.0
147,00:02.94,-11.6171875,-113.21875,-49.7336425781,Marker 0,梦,0,0,0,0,0.0
148,00:02.96,-11.6171875,-113.328125,-49.772644043,Marker 0,梦,0,0,0,0,0.0
149,00:02.98,-11.6484375,-113.4921875,-49.7778625488,Marker 0,梦,0,0,0,0,0.0
150,00:03.0,-11.671875,-113.6484375,-49.7723083496,Marker 0,梦,0,0,0,0,0.0
151,00:03.2,-11.671875,-113.8046875,-49.7561950684,Marker 0,梦,0,0,0,0,0.0
152,00:03.4,-11.671875,-113.9296875,-49.7475891113,Marker 0,梦,0,0,0,0,0.0
153,00:03.6,-11.6796875,-114.0,-49.7547912598,Marker 0,梦,0,0,0,0,0.0
154,00:03.8,-11.671875,-114.0625,-49.758392334,Marker 0,梦,0,0,0,0,0.0
155,00:03.10,-11.6484375,-114.1328125,-49.7471923828,Marker 0,梦,0,0,0,0,0.0
156,00:03.12,-11.6171875,-114.2578125,-49.7134399414,Marker 0,梦,0,0,0,0,0.0
157,00:03.14,-11.578125,-114.359375,-49.6904296875,Marker 0,梦,0,0,0,0,0.0
158,00:03.16,-11.53125,-114.3984375,-49.7017822266,Marker 0,梦,0,0,0,0,0.0
159,00:03.18,-11.4609375,-114.3671875,-49.7392578125,Marker 0,梦,0,0,0,0,0.0
160,00:03.20,-11.375,-114.3515625,-49.7730712891,Marker 0,梦,0,0,0,0,0.0
161,00:03.22,-11.3359375,-114.3359375,-49.795501709,Marker 0,梦,0,0,0,0,0.0
162,00:03.24,-11.3125,-114.328125,-49.7987670898,Marker 0,梦,0,0,0,0,0.0
163,00:03.26,-11.34375,-114.3203125,-49.7763977051,Marker 0,梦,0,0,0,0,0.0
164,00:03.28,-11.3984375,-114.2890625,-49.7465820312,Marker 0,梦,0,0,0,0,0.0
165,00:03.30,-11.4765625,-114.203125,-49.7287902832,Marker 0,梦,0,0,0,0,0.0
166,00:03.32,-11.5859375,-114.1171875,-49.7066040039,Marker 0,梦,0,0,0,0,0.0
167,00:03.34,-11.6953125,-113.9765625,-49.7184143066,Marker 0,梦,0,0,0,0,0.0
